gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:38:36.347174000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,7332,3,4,1,1,1,7262,1,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:38:36.347174000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,3672,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:38:57.893137000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,4229,75,56,73,73,73,4172,1,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:38:57.893137000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,2140,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:17.693261000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,7567,30,26,28,28,28,7482,1,4,4
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:17.693261000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,3754,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:41.260736000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,9566,2,2,0,0,0,9461,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:41.260736000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,4657,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:48.902806000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,7121,2,2,0,0,0,7027,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:48.902806000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,3507,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:50.36382000Z_101.98.50.197.s2c_ndttrace,0,0,a-->b,296,47,62,45,45,45,293,1,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:39:50.36382000Z_101.98.50.197.s2c_ndttrace,0,0,b-->a,177,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:22.49818000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,7262,39,42,37,37,37,7217,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:22.49818000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,3660,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:24.738757000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,2713,21,28,19,19,19,2713,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:24.738757000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,1375,2,2,0,0,0,1,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:24.738757000Z_122.60.250.185.s2c_ndttrace,0,1,a-->b,3148,2,2,0,0,0,3083,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:24.738757000Z_122.60.250.185.s2c_ndttrace,0,1,b-->a,1537,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:47.581262000Z_121.99.157.239.s2c_ndttrace,0,0,a-->b,9327,8,10,6,6,6,9292,1,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:40:47.581262000Z_121.99.157.239.s2c_ndttrace,0,0,b-->a,4741,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:41:07.716782000Z_47.72.151.179.s2c_ndttrace,0,0,a-->b,1211,48,26,46,46,46,1198,1,4,4
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:41:07.716782000Z_47.72.151.179.s2c_ndttrace,0,0,b-->a,805,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:20.467613000Z_45.56.98.222.s2c_ndttrace,0,0,a-->b,42,24,21,23,23,23,40,0,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:20.467613000Z_45.56.98.222.s2c_ndttrace,0,0,b-->a,18,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:26.402300000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,3813,2,2,0,0,0,3749,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:26.402300000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,1843,2,2,0,0,0,1,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:34.924627000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,3995,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:34.924627000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,7930,51,58,49,49,49,7909,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:59.747945000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,9208,2,2,0,0,0,9111,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:43:59.747945000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,4557,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:14.119417000Z_122.62.79.2.s2c_ndttrace,0,0,a-->b,9880,3,4,1,1,1,9875,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:14.119417000Z_122.62.79.2.s2c_ndttrace,0,0,b-->a,4935,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:16.584170000Z_203.173.204.253.s2c_ndttrace,0,0,a-->b,18563,88,138,86,86,86,18563,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:16.584170000Z_203.173.204.253.s2c_ndttrace,0,0,b-->a,10255,2,2,0,0,0,1,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:16.584170000Z_203.173.204.253.s2c_ndttrace,0,1,a-->b,818,4,6,2,2,2,801,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:16.584170000Z_203.173.204.253.s2c_ndttrace,0,1,b-->a,216,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:37.632876000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,9529,20,32,18,18,18,9466,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:37.632876000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,4729,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:46.220721000Z_49.224.224.31.s2c_ndttrace,0,0,a-->b,405,10,14,8,8,8,394,1,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:46.220721000Z_49.224.224.31.s2c_ndttrace,0,0,b-->a,184,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:49.369213000Z_122.60.250.185.s2c_ndttrace,0,0,a-->b,3946,2,2,0,0,0,3868,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:49.369213000Z_122.60.250.185.s2c_ndttrace,0,0,b-->a,1880,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:50.505636000Z_121.99.157.239.s2c_ndttrace,0,0,a-->b,10398,6,8,4,4,4,10357,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:50.505636000Z_121.99.157.239.s2c_ndttrace,0,0,b-->a,5218,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:50.905375000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,25608,15,12,13,13,13,25494,1,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:44:50.905375000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,13063,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:45:05.379598000Z_101.53.214.204.s2c_ndttrace,0,0,a-->b,750,58,74,56,56,56,739,1,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:45:05.379598000Z_101.53.214.204.s2c_ndttrace,0,0,b-->a,685,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:45:15.653335000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,34027,7,8,5,5,5,33892,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:45:15.653335000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,16950,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:46:21.85398000Z_122.62.79.2.s2c_ndttrace,0,0,a-->b,9286,3,4,1,1,1,9280,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:46:21.85398000Z_122.62.79.2.s2c_ndttrace,0,0,b-->a,4639,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:46:44.381402000Z_219.88.239.138.s2c_ndttrace,0,0,a-->b,48529,2,2,0,0,0,48347,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:46:44.381402000Z_219.88.239.138.s2c_ndttrace,0,0,b-->a,6299,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:47:11.107228000Z_203.173.134.53.s2c_ndttrace,0,0,a-->b,16931,59,84,57,57,57,16918,0,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:47:11.107228000Z_203.173.134.53.s2c_ndttrace,0,0,b-->a,5347,2,2,0,0,0,0,0,1,1
